ident,type,name,iso_country,iata_code,icao_code
SNYE,small_airport,Pinheiro Airport,BR,PHI,SNYE
SNYW,small_airport,Antônio Guerreiro Airport,BR,GMS,
SNZA,small_airport,Pouso Alegre Airport,BR,PPY,SNZA
SNZR,small_airport,Pedro Rabelo de Souza Airport,BR,PYT,
SNZW,small_airport,Ituberá Airport,BR,ITE,SNZW
SO-0004,small_airport,Hafun Airstrip,SO,,HCBA
SO-0005,small_airport,Hafun Old Base Airstrip,SO,,HCBG
SO-0008,small_airport,Las Khorey Airport,SO,LKR,
SO-0020,small_airport,Guriel Airport,SO,GUO,
SO-BXX,small_airport,Borama Airport,SO,BXX,
SOA,small_airport,Sóc Trăng Airport,VN,SOA,
SOCA,large_airport,Cayenne – Félix Eboué Airport,GF,CAY,SOCA
SOGS,small_airport,Grand-Santi Airport,GF,GSI,SOGS
SOOA,medium_airport,Maripasoula Airport,GF,MPY,SOOA
SOOG,medium_airport,Saint-Georges-de-l'Oyapock Airport,GF,OYP,SOOG
SOOM,medium_airport,Saint-Laurent-du-Maroni Airport,GF,LDX,SOOM
SOOR,small_airport,Régina Airport,GF,REI,SOOR
SOOS,small_airport,Saül Airport,GF,XAU,SOOS
SOR,small_airport,Al Thaurah Airport,SY,SOR,
SPAR,small_airport,Alerta Airport,PE,ALD,SPAR
SPAS,small_airport,Alferez FAP Alfredo Vladimir Sara Bauer Airport,PE,AOP,
SPAY,medium_airport,Teniente General Gerardo Pérez Pinedo Airport,PE,AYX,SPAY
SPBB,small_airport,Moyobamba Airport,PE,MBP,SPBB
SPBL,small_airport,Bolognesi Airport,PE,,SPBL
SPBR,medium_airport,Iberia Airport,PE,IBP,SPBR
SPCL,large_airport,Cap FAP David Abenzur Rengifo International Airport,PE,PCL,SPCL
SPDR,small_airport,Trompeteros Airport,PE,TDP,SPDR
SPEO,medium_airport,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,PE,CHM,SPEO
SPGL,small_airport,Chagual Airport,PE,CGL,SPGL
SPGM,small_airport,Tingo Maria Airport,PE,TGI,SPGM
SPHI,large_airport,Capitán FAP José A. Quiñones González International Airport,PE,CIX,SPHI
SPHO,medium_airport,Air Force Colonel Alfredo Mendivil Duarte Airport,PE,AYP,SPHO
SPHY,small_airport,Andahuaylas Airport,PE,ANS,SPHY
SPHZ,medium_airport,Comandante FAP German Arias Graziani Airport,PE,ATA,SPHZ
SPIL,small_airport,Quincemil Air Base,PE,UMI,SPIL
SPIM,large_airport,Jorge Chávez International Airport,PE,LIM,SPJC
SPIZ,small_airport,Uchiza Airport,PE,UCZ,
SPJA,medium_airport,Juan Simons Vela Airport,PE,RIJ,SPJA
SPJE,medium_airport,Shumba Airport,PE,JAE,SPJE
SPJI,medium_airport,Juanjui Airport,PE,JJI,SPJI
SPJJ,medium_airport,Francisco Carle Airport,PE,JAU,SPJJ
SPJL,large_airport,Inca Manco Capac International Airport,PE,JUL,SPJL
SPJN,small_airport,San Juan de Marcona Airport,PE,SJA,SPJN
SPJR,medium_airport,Mayor General FAP Armando Revoredo Iglesias Airport,PE,CJA,SPJR
SPLN,small_airport,San Nicolas Airport,PE,RIM,SPLN
SPLO,medium_airport,General Jorge Fernandez Maldon Airport,PE,ILQ,SPLO
SPME,medium_airport,Captain Pedro Canga Rodríguez International Airport,PE,TBP,SPME
SPMF,small_airport,Mayor PNP Nancy Flores Paucar Airport,PE,MZA,SPMF
SPMS,medium_airport,Moises Benzaquen Rengifo Airport,PE,YMS,SPMS
SPNC,medium_airport,Alferez Fap David Figueroa Fernandini Airport,PE,HUU,SPNC
SPOA,small_airport,Saposoa Airport,PE,SQU,SPOA
SPPY,medium_airport,Chachapoyas Airport,PE,CHH,SPPY
SPQT,large_airport,Coronel FAP Francisco Secada Vignetta International Airport,PE,IQT,SPQT
SPQU,large_airport,Rodríguez Ballón International Airport,PE,AQP,SPQU
SPRU,large_airport,Capitán FAP Carlos Martínez de Pinillos International Airport,PE,TRU,SPRU
SPSO,large_airport,Captain Renán Elías Olivera International Airport,PE,PIO,SPSO
SPST,medium_airport,Cadete FAP Guillermo Del Castillo Paredes Airport,PE,TPP,SPST
SPSY,small_airport,Shiringayoc Airport,PE,SYC,SPSY
SPTN,medium_airport,Coronel FAP Carlos Ciriani Santa Rosa International Airport,PE,TCQ,SPTN
SPTU,medium_airport,Padre Aldamiz International Airport,PE,PEM,SPTU
SPUR,medium_airport,PAF Captain Guillermo Concha Iberico International Airport,PE,PIU,SPUR
SPYL,medium_airport,Captain Victor Montes Arias International Airport,PE,TYL,SPYL
SPZA,medium_airport,Maria Reiche Neuman Airport,PE,NZC,SPZA
SPZO,large_airport,Alejandro Velasco Astete International Airport,PE,CUZ,SPZO
SR-0009,small_airport,Eduard Alexander Gummels Airport,SR,EAX,SMEG
SRL,small_airport,Palo Verde Airport,MX,SRL,
SRM,small_airport,Sandringham Airport,AU,SRM,
SRV,small_airport,Stony River 2 Airport,US,SRV,
SSAK,small_airport,Carlos Ruhl Airport,BR,CZB,
SSAP,small_airport,Captain João Busse Airport,BR,APU,SSAP
SSBG,small_airport,Aeroclube de Bento Gonçalves Airport,BR,BGV,
SSBL,small_airport,Blumenau Airport,BR,BNU,SSBL
SSCK,small_airport,Olavo Cecco Rigon Airport,BR,CCI,SSCK
SSCL,small_airport,Cassilândia Airport,BR,CSS,SSCL
SSCN,small_airport,Canela Airport,BR,CEL,SSCN
SSCP,small_airport,Cornélio Procópio Airport,BR,CKO,SSCP
SSCT,small_airport,Engenheiro Gastão de Mesquita Filho Airport,BR,GGH,SSCT
SSDO,small_airport,São Pedro Airport,BR,,SSDO
SSER,small_airport,Erechim Airport,BR,ERM,SSER
SSFB,small_airport,Paulo Abdala Airport,BR,FBE,SSFB
SSGY,small_airport,Guaíra Airport,BR,GGJ,SSGY
SSHZ,small_airport,Walter Bündchen Airport,BR,HRZ,SSHZ
SSIJ,small_airport,João Batista Bos Filho Airport,BR,IJU,SSIJ
SSIQ,small_airport,Itaqui Airport,BR,ITQ,SSIQ
SSJA,small_airport,Santa Terezinha Airport,BR,JCB,SSJA
SSKM,small_airport,Campo Mourão Airport,BR,CBW,SSKM
SSKS,small_airport,Cachoeira do Sul Airport,BR,QDB,
SSKW,small_airport,Cacoal Airport,BR,OAL,SSKW
SSLN,small_airport,Helmuth Baungarten Airport,BR,LOI,SSLN
SSLT,small_airport,Alegrete Novo Airport,BR,ALQ,SSLT
SSNG,small_airport,Montenegro Airport,BR,QGF,
SSNH,small_airport,Novo Hamburgo Airport,BR,QHV,
SSOE,small_airport,São Miguel do Oeste Hélio Wasum Airport,BR,SQX,SSOE
SSOG,small_airport,Arapongas Airport,BR,APX,SSOG
SSOL,small_airport,Padre Israel Airport,BR,VRZ,
SSOU,small_airport,Aripuanã Airport,BR,AIR,SSOU
SSPB,small_airport,Fazenda São José do Pontal Airport,BR,,SSPB
SSPG,small_airport,Paranaguá Airport,BR,PNG,SSPG
SSPI,small_airport,Paranavaí Airport,BR,PVI,SSPI
SSPM,small_airport,Porto Murtinho Airport,BR,,SSPM
SSPN,small_airport,Paranaíba Airport,BR,PBB,SSPN
SSRU,small_airport,São Lourenço do Sul Airport,BR,SQY,SSRU
SSS,small_airport,Siassi Airport,PG,SSS,
SSSB,small_airport,São Borja Airport,BR,JBS,
SSSC,small_airport,Santa Cruz do Sul Airport,BR,CSU,SSSC
SSUM,small_airport,Orlando de Carvalho Airport,BR,UMU,SSUM
SSUO,heliport,Unifly Heliport,BR,ZFU,
SSUV,small_airport,José Cleto Airport,BR,UVI,SSUV
SSVI,small_airport,Videira Airport,BR,VIA,SSVI
SSVP,small_airport,Fazenda São Joaquim Airstrip,BR,,SSVP
SSXH,small_airport,Sócrates Mariani Bittencourt Airport,BR,BMS,SSXH
SSXX,small_airport,Xanxerê Airport,BR,AXE,
SSYA,small_airport,Fazenda Tropical Airport,BR,,SSYA
SSZR,small_airport,Luis Alberto Lehr Airport,BR,SRA,SSZR
SSZW,small_airport,Usina Coruripe - Filial Limeira do Oeste Airport,BR,,SSZW
SUAG,small_airport,Artigas International Airport,UY,ATI,SUAG
SUBU,small_airport,Placeres Airport,UY,BUV,SUBU
SUCA,small_airport,Colonia Laguna de Los Patos International Airport,UY,CYR,SUCA
SUDU,medium_airport,Santa Bernardina International Airport,UY,DZO,SUDU
SULS,medium_airport,Capitan Corbeta CA Curbelo International Airport,UY,PDP,SULS
SUMO,small_airport,Cerro Largo International Airport,UY,MLZ,SUMO
SUMU,large_airport,Carrasco General Cesáreo L. Berisso International Airport,UY,MVD,SUMU
SUPU,medium_airport,Tydeo Larre Borges Airport,UY,PDU,SUPU
SURV,medium_airport,Pres. Gral. Óscar D. Gestido Binational Airport,UY,RVY,SURV
SUSO,medium_airport,Nueva Hesperides International Airport,UY,STY,SUSO
SUTB,small_airport,Tacuarembo Airport,UY,TAW,SUTB
SUTR,small_airport,Treinta y Tres Airport,UY,TYT,SUTR
SUVO,small_airport,Vichadero Airport,UY,VCH,SUVO
SVAC,medium_airport,Oswaldo Guevara Mujica Airport,VE,AGV,SVAC
SVAN,medium_airport,Anaco Airport,VE,AAO,SVAN
SVAR,small_airport,Adícora Airport,VE,,SVAD
SVAS,small_airport,Armando Schwarck Airport,VE,LPJ,
SVAT,small_airport,San Fernando de Atabapo Airport,VE,,SVAT
SVAY,small_airport,Araya Airport,VE,,SVAA
SVBC,large_airport,General José Antonio Anzoategui International Airport,VE,BLA,SVBC
SVBI,medium_airport,Barinas Airport,VE,BNS,SVBI
SVBM,large_airport,Jacinto Lara International Airport,VE,BRM,SVBM
SVBS,medium_airport,Escuela Mariscal Sucre Airport,VE,MYC,SVBS
SVCB,medium_airport,General Tomas de Heres Airport,VE,CBL,SVCB
SVCD,medium_airport,Caicara del Orinoco Airport,VE,CXA,SVCD
SVCE,small_airport,Cuenca de Unare Airport,VE,,SVUR
SVCG,small_airport,Casigua El Cubo Airport,VE,CUV,SVCG
SVCL,medium_airport,Calabozo Airport,VE,CLZ,SVCL
SVCN,medium_airport,Canaima Airport,VE,CAJ,SVCN
SVCP,medium_airport,General Francisco Bermúdez Airport,VE,CUP,SVCP
SVCR,medium_airport,José Leonardo Chirinos Airport,VE,CZE,SVCR
SVCS,medium_airport,Caracas Óscar Machado Zuloaga International Airport,VE,,SVCS
SVCT,small_airport,Caujarito Airport,VE,,SVJT
SVCU,medium_airport,Antonio José de Sucre Airport,VE,CUM,SVCU
SVDA,small_airport,La Tortuga Punta Delgada Airport,VE,,SVIT
SVDM,small_airport,Dos Mosquises Airport,VE,,SVID
SVDP,small_airport,Hato Divina Pastora Airstrip,VE,,SVDP
SVDS,small_airport,CODSA Airstrip,VE,,SVDS
SVDW,small_airport,Ciudad Piar Airport,VE,,SVPI
SVDZ,small_airport,Puerto Paez Airport,VE,PPZ,SVPP
SVED,medium_airport,El Dorado Airport,VE,EOR,SVED
SVEJ,small_airport,El Jabillal Airport,VE,,SVQL
SVEL,small_airport,El Callao Airport,VE,,SVLL
SVEZ,medium_airport,Elorza Airport,VE,EOZ,SVEZ
SVGD,medium_airport,Guasdualito Airport,VE,GDO,SVGD
SVGI,medium_airport,Guiria Airport,VE,GUI,SVGI
SVGU,medium_airport,Guanare Airport,VE,GUQ,SVGU
SVHG,small_airport,Higuerote Airport,VE,HGE,SVHG
SVIC,small_airport,Ikabaru Airport,VE,ICA,SVIC
SVIE,small_airport,Andrés Miguel Salazar Marcano Airport,VE,ICC,SVIE
SVJC,medium_airport,Josefa Camejo International Airport,VE,LSP,SVJC
SVJM,medium_airport,San Juan de Los Morros Airport,VE,,SVJM
SVKA,small_airport,Kavanayen Airport,VE,KAV,SVKA
SVKM,small_airport,Kamarata Airport,VE,KTV,SVKM
SVLF,medium_airport,La Fria Airport,VE,LFR,SVLF
SVMC,large_airport,La Chinita International Airport,VE,MAR,SVMC
SVMD,medium_airport,Alberto Carnevalli Airport,VE,MRD,SVMD
SVMG,large_airport,Del Caribe Santiago Mariño International Airport,VE,PMV,SVMG
SVMI,large_airport,Maiquetía Simón Bolívar International Airport,VE,CCS,SVMI
SVMN,small_airport,Mene Grande Airport,VE,,SVMN
SVMP,medium_airport,Metropolitano International Airport,VE,,SVMP
SVMT,medium_airport,José Tadeo Monagas International Airport,VE,MUN,SVMT
SVNB,small_airport,Maripa Airport,VE,,SVMA
SVOE,small_airport,Sabaneta Airport,VE,,SVSN
SVOF,small_airport,Santa Bárbara de Monagas Airport,VE,,SVSM
SVON,small_airport,Oro Negro Airport,VE,CBS,SVON
SVPA,medium_airport,Cacique Aramare Airport,VE,PYH,SVPA
SVPC,medium_airport,General Bartolome Salom International Airport,VE,PBL,SVPC
SVPE,small_airport,Pedernales Airport,VE,PDZ,SVPE
SVPF,small_airport,Pariaguán Airport,VE,,SVPG
SVPH,small_airport,Paraitepuy Airstrip,VE,PPH,SVPX
SVPM,medium_airport,Paramillo Airport,VE,SCI,SVPM
SVPP,small_airport,Luepa Airport,VE,,SVLP
SVPR,large_airport,General Manuel Carlos Piar International Airport,VE,PZO,SVPR
SVPT,medium_airport,Palmarito Airport,VE,PTM,SVPT
SVPU,small_airport,La Paragua Airport,VE,,SVGA
SVQL,small_airport,Tocomita Airport,VE,,SVTO
SVRB,small_airport,Cumarebo Airport,VE,,SVRB
SVRD,small_airport,El Remanso del Cinaruco Pedroc Airport,VE,,SVRD
SVRN,small_airport,El Terrón Airport,VE,,SVQT
SVRS,small_airport,Los Roques Airport,VE,LRV,SVRS
SVS,small_airport,Stevens Village Airport,US,SVS,
SVSA,medium_airport,Juan Vicente Gómez International Airport,VE,SVZ,SVSA
SVSB,small_airport,Santa Bárbara de Barinas Airport,VE,SBB,SVSB
SVSE,medium_airport,Santa Elena de Uairén Airport,VE,SNV,SVSE
SVSO,medium_airport,Mayor Buenaventura Vivas International Airport,VE,STD,SVSO
SVSP,medium_airport,Sub Teniente Nestor Arias Airport,VE,SNF,SVSP
SVSR,medium_airport,San Fernando de Apure Las Flecheras National Airport,VE,SFD,SVSR
SVST,medium_airport,San Tomé Airport,VE,SOM,SVST
SVSZ,medium_airport,Miguel Urdaneta Fernández Airport,VE,STB,SVSZ
SVTC,medium_airport,Tucupita Airport,VE,TUV,SVTC
SVTE,small_airport,Antabare Airport,VE,,SVAB
SVTL,small_airport,La Centella Airport,VE,,SVLC
SVTM,medium_airport,Tumeremo Airport,VE,TMO,SVTM
SVTV,small_airport,Turen Airport,VE,,SVTN
SVUA,small_airport,Mayupa Airport,VE,,SVMY
SVUM,small_airport,Uriman Airport,VE,URM,SVUM
SVUP,small_airport,Upata Airport,VE,,SVUP
SVUQ,small_airport,Uon Quen Airport,VE,WOK,SVUQ
SVUY,small_airport,Uruyen Airport,VE,,SVUY
SVVA,large_airport,Arturo Michelena International Airport,VE,VLN,SVVA
SVVG,medium_airport,Juan Pablo Pérez Alfonso Airport,VE,VIG,SVVG
SVVL,medium_airport,Dr. Antonio Nicolás Briceño Airport,VE,VLV,SVVL
SVVP,medium_airport,Valle de La Pascua Airport,VE,VDP,SVVP
SVWX,small_airport,El Recreo Airport,VE,,SVWX
SVXU,small_airport,La Guacamaya Airport,VE,,SVXU
SWBC,small_airport,Barcelos Airport,BR,BAZ,SWBC
SWBE,small_airport,Walfrido Salmito de Almeida Airport,BR,JSB,
SWBG,small_airport,André Antônio Maggi Airport,BR,LCB,
SWBR,small_airport,Borba Airport,BR,RBB,SWBR
SWCA,small_airport,Carauari Airport,BR,CAF,SWCA
SWCQ,small_airport,Costa Marques Airport,BR,CQS,SWCQ
SWDM,small_airport,Diamantino Airport,BR,DMT,SWDM
SWDN,small_airport,Dianópolis Airport,BR,DNO,SWDN
SWEI,small_airport,Eirunepé Airport,BR,ERN,SWEI
SWEK,small_airport,Canarana Airport,BR,CQA,SWEK
SWFX,small_airport,São Félix do Araguaia Airport,BR,SXO,SWFX
SWGI,small_airport,Gurupi Airport,BR,GRP,SWGI
SWGN,medium_airport,Araguaína Airport,BR,AUX,SWGN
SWHP,small_airport,Frederico Carlos Müller Airport,BR,GGB,SWHP
SWHT,small_airport,Humaitá Airport,BR,HUW,SWHT
SWII,small_airport,Ipiranga Airport,BR,IPG,SWII
SWIY,small_airport,Santa Izabel do Morro Airport,BR,IDO,SWIY
SWJI,small_airport,Fazenda Maringá Airport,BR,,SWJI
SWJN,small_airport,Juína Airport,BR,JIA,SWJN
SWJU,small_airport,Fazenda Mundo Novo Airport,BR,,SWJU
SWJW,small_airport,Jataí Airport,BR,JTI,SWJW
SWKC,small_airport,Cáceres Airport,BR,CCX,SWKC
SWKO,small_airport,Danilson Municipal Airport,BR,CIZ,SWKO
SWKQ,small_airport,Serra da Capivara Airport,BR,NSR,
SWKT,small_airport,Catalão Airport,BR,TLZ,SWKT
SWLB,small_airport,Lábrea Airport,BR,LBR,SWLB
SWLC,small_airport,General Leite de Castro Airport,BR,RVD,SWLC
SWMW,small_airport,Maués Airport,BR,MBZ,SWMW
SWNA,small_airport,Novo Aripuanã Airport,BR,NVP,SWNA
SWNK,small_airport,Novo Campo Airport,BR,BCR,SWNK
SWNQ,small_airport,Niquelândia Airport,BR,NQL,SWNQ
SWNS,small_airport,Anápolis Airport,BR,APS,SWNS
SWOB,small_airport,Fonte Boa Airport,BR,FBA,SWOB
SWPI,small_airport,Parintins Airport,BR,PIN,SWPI
SWPM,small_airport,Pimenta Bueno Airport,BR,PBQ,SWPM
SWPQ,small_airport,Fazenda Piraguassu Airport,BR,PBX,SWPQ
SWRA,small_airport,Fazenda Bela Vista Airport,BR,,SWRA
SWRD,small_airport,Chácara Rondoagro Airport,BR,,SWRD
SWSI,small_airport,Pousada Amazônia Fishing Lodge Airstrip,BR,,SWSI
SWSN,small_airport,Fazenda São Valentim Airport,BR,,SWSN
SWST,heliport,Bandeiras Centro Empresarial Heliport,BR,,SWST
SWTP,small_airport,Tapuruquara Airport,BR,IRZ,SWTP
SWTS,small_airport,Tangará da Serra Airport,BR,TGQ,SWTS
SWTU,small_airport,Fazenda Tucunaré Airport,BR,AZL,SWTU
SWUA,small_airport,São Miguel do Araguaia Airport,BR,SQM,SWUA
SWVB,heliport,ICPB Heliport,BR,,SWVB
SWVC,small_airport,Vila Rica Airport,BR,VLP,SWVC
SWXM,small_airport,Orlando Villas Boas Regional Airport,BR,MBK,SWXM
SWXV,small_airport,Xavantina Airport,BR,NOK,SWXV
SWYN,small_airport,Apuí Airport,BR,IUP,
SWZL,small_airport,Fazenda Americana Airport,BR,ITI,
SXP,small_airport,Nunam Iqua Airport,US,SXP,
SYAG,small_airport,Anna Regina Airport,GY,,SYAG
SYAH,small_airport,Aishalton Airport,GY,AHL,SYAH
SYAL,small_airport,Albion Airport,GY,,SYAL
SYAN,small_airport,Annai Airport,GY,NAI,SYAN
SYAP,small_airport,Apoteri Airport,GY,,SYAP
SYAW,small_airport,Awaruwaunau Airport,GY,,SYAW
SYB,seaplane_base,Seal Bay Seaplane Base,US,SYB,
SYBG,small_airport,Baganara Airport.,GY,,SYBG
SYBL,small_airport,Blairmont Airport,GY,,SYBL
SYBR,small_airport,Baramita Airport,GY,BMJ,SYBR
SYBT,small_airport,Bartica A Airport,GY,GFO,SYBT
SYCJ,large_airport,Cheddi Jagan International Airport,GY,GEO,SYCJ
SYF,seaplane_base,Silva Bay Seaplane Base,CA,SYF,
SYGO,medium_airport,Eugene F. Correia International Airport,GY,OGL,SYEC
SYIB,small_airport,Imbaimadai Airport,GY,IMB,SYIB
SYKA,medium_airport,Kaieteur Airport,GY,KAI,SYKA
SYKE,small_airport,Kwebana Airport,GY,,SYKE
SYKK,small_airport,Kurukabaru Airport,GY,,SYKK
SYKM,small_airport,Kamarang Airport,GY,KAR,SYKM
SYKR,small_airport,Karanambo Airport,GY,KRM,SYKR
SYKS,small_airport,Karasabai Airport,GY,KRG,SYKS
SYKT,small_airport,Kato Airport,GY,KTO,SYKT
SYKW,small_airport,Kwakwani Airport,GY,,SYKW
SYKZ,small_airport,Konawaruk Airport,GY,KKG,SYKZ
SYL,heliport,Roberts Army Heliport,US,SYL,
SYLP,small_airport,Lumid Pau Airport,GY,LUB,SYLP
SYLT,medium_airport,Lethem Airport,GY,LTM,SYLT
SYMB,small_airport,Mabaruma Airport,GY,USI,SYMB
SYMD,small_airport,Mahdia Airport,GY,MHA,SYMD
SYMK,small_airport,Maikwak Airport,GY,VEG,SYMK
SYMM,small_airport,Monkey Mountain Airport,GY,MYM,SYMM
SYMR,small_airport,Matthews Ridge Airport,GY,MWJ,SYMR
SYMW,small_airport,Marurawana Airport,GY,,SYMW
SYNA,small_airport,New Amsterdam Airport,GY,QSX,
SYOR,small_airport,Orinduik Airport,GY,ORJ,SYOR
SYPK,small_airport,Port Kaituma Airport,GY,PKM,SYPK
SYPL,small_airport,Pipillipai Airport,GY,PIQ,
SYPM,small_airport,Paramakatoi Airport,GY,PMT,SYPM
SYPR,small_airport,Paruima Airport,GY,PRR,SYPR
SYSC,small_airport,Sand Creek Airport,GY,SDC,SYSC
SYSK,small_airport,Skeldon Airport,GY,SKM,SYSK
SYTW,small_airport,Tassawani Airport,GY,,SYTW
SYVB,small_airport,Von Better Airport,GY,,SYVB
SYYS,small_airport,Yakishuru Airport,GY,,SYYS
TAPA,large_airport,V. C. Bird International Airport,AG,ANU,TAPA
TAPT,small_airport,Coco Point Lodge Airstrip,AG,,TAPT
TBPB,large_airport,Grantley Adams International Airport,BB,BGI,TBPB
TBPO,heliport,Bridgetown Heliport,BB,,TBPO
TBV,small_airport,Tabal Airstrip,MH,TBV,
TCT,small_airport,Takotna Airport,US,TCT,PPCT
TDCF,medium_airport,Canefield Airport,DM,DCF,TDCF
TDPD,medium_airport,Douglas-Charles Airport,DM,DOM,TDPD
TFFA,small_airport,La Désirade Airport,GP,DSD,TFFA
TFFB,small_airport,Basse-Terre Baillif Airport,GP,BBR,TFFB
TFFC,small_airport,St-François Airport,GP,SFC,TFFC
TFFF,large_airport,Martinique Aimé Césaire International Airport,MQ,FDF,TFFF
TFFG,medium_airport,Grand Case-l'Espérance Airport,MF,SFG,TFFG
TFFJ,medium_airport,St. Jean Airport,BL,SBH,TFFJ
TFFM,medium_airport,Marie-Galante Airport,GP,GBJ,TFFM
TFFR,large_airport,Maryse Condé International Airport,GP,PTP,TFFR
TFFS,small_airport,Terre-de-Haut Airport,GP,LSS,TFFS
TGPY,large_airport,Maurice Bishop International Airport,GD,GND,TGPY
TGPZ,small_airport,Lauriston Airport,GD,CRU,TGPZ
TH-0007,small_airport,Chanthaburi Airstrip,TH,,VTBC
TH-0027,small_airport,Ban Thi Airport,TH,,VTCM
THW,seaplane_base,Trincomalee Harbor Waterdrome,LK,THW,
TIST,large_airport,Cyril E. King Airport,VI,STT,TIST
TISX,medium_airport,Henry E. Rohlsen Airport,VI,STX,TISX
TJAB,medium_airport,Antonio Nery Juarbe Pol Airport,PR,ARE,TJAB
TJBQ,medium_airport,Rafael Hernández International Airport,PR,BQN,TJBQ
TJC,small_airport,Ticantiquí Airport,PA,TJC,
TJCP,medium_airport,Benjamin Rivera Noriega Airport,PR,CPX,TJCP
TJIG,medium_airport,Fernando Luis Ribas Dominicci Airport,PR,SIG,TJIG
TJMZ,medium_airport,Eugenio Maria De Hostos Airport,PR,MAZ,TJMZ
TJPS,medium_airport,Mercedita International Airport,PR,PSE,TJPS
TJRV,medium_airport,José Aponte de la Torre Airport,PR,NRR,TJRV
TJSJ,large_airport,Luis Munoz Marin International Airport,PR,SJU,TJSJ
TJVQ,medium_airport,Antonio Rivera Rodriguez Airport,PR,VQS,TJVQ
TKE,seaplane_base,Tenakee Seaplane Base,US,TKE,
TKL,seaplane_base,Taku Lodge Seaplane Base,US,TKL,PTFK
TKPK,large_airport,Robert L. Bradshaw International Airport,KN,SKB,TKPK
TKPN,medium_airport,Vance W. Amory International Airport,KN,NEV,TKPN
TLPC,medium_airport,George F. L. Charles Airport,LC,SLU,TLPC
TLPL,large_airport,Hewanorra International Airport,LC,UVF,TLPL
TLT,small_airport,Tuluksak Airport,US,TLT,
TM-0002,large_airport,Balkanabat International Airport,TM,BKN,UTAN
TNCA,large_airport,Queen Beatrix International Airport,AW,AUA,TNCA
TNCB,large_airport,Flamingo International Airport,BQ,BON,TNCB
TNCC,large_airport,Hato International Airport,CW,CUR,TNCC
TNCE,medium_airport,F. D. Roosevelt Airport,BQ,EUX,TNCE
TNCM,large_airport,Princess Juliana International Airport,SX,SXM,TNCM
TNCS,medium_airport,Juancho E. Yrausquin Airport,BQ,SAB,TNCS
TOK,small_airport,Torokina Airport,PG,TOK,
TOV,seaplane_base,Tortola West End Seaplane Base,VG,TOV,
TPT,small_airport,Tapeta Airport,LR,TPT,
TQPF,medium_airport,Clayton J. Lloyd International Airport,AI,AXA,TQPF
TR-0080,small_airport,Samsun / Ondokuz Mayis Airport,TR,,LTON
TR-0303,heliport,Serik Bus Station Helipad,TR,XXX,XXXX
TRPG,large_airport,John A. Osborne Airport,MS,MNI,TRPG
TSG,small_airport,Tanacross Airport,US,TSG,
TSI,small_airport,Tsile Tsile Airport,PG,TSI,
TTCP,large_airport,A.N.R. Robinson International Airport,TT,TAB,TTCP
TTPP,large_airport,Piarco International Airport,TT,POS,TTPP
TTW,seaplane_base,Tissa Tank Waterdrome,LK,TTW,
TUJ,small_airport,Tum Airport,ET,TUJ,
TUPA,small_airport,Captain Auguste George Airport,VG,NGD,TUPA
TUPG,seaplane_base,Virgin Gorda North Sound Water Aerodrome,VG,,TUPG
TUPJ,large_airport,Terrance B. Lettsome International Airport,VG,EIS,TUPJ
TUPW,medium_airport,Virgin Gorda Airport,VG,VIJ,TUPW
TVSA,large_airport,Argyle International Airport,VC,SVD,TVSA
TVSB,medium_airport,J F Mitchell Airport,VC,BQU,TVSB
TVSC,medium_airport,Canouan Airport,VC,CIW,TVSC
TVSM,medium_airport,Mustique Airport,VC,MQS,TVSM
TVSU,medium_airport,Union Island International Airport,VC,UNI,TVSU
TWC,small_airport,Tumxuk Tangwangcheng Airport,CN,TWC,ZWTS
TWH,seaplane_base,Two Harbors Amphibious Terminal,US,TWH,
TXKF,large_airport,L.F. Wade International Airport,BM,BDA,TXKF
TYE,small_airport,Tyonek Airport,US,TYE,
TZ-GIT,small_airport,Mchauru Airport,TZ,GIT,
TZO,small_airport,Tsimiroro Airport,MG,TZO,
U41,small_airport,Dubois Municipal Airport,US,DBS,
UA-0016,small_airport,Yukharina Balka Airfield,UA,,UKFP
UA-0022,medium_airport,Kacha Air Base,UA,,UKKA
